pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,fielder_2,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment
FC,2019-09-14,88.4,2.2622,5.765,Hyun-Jin Ryu,453943,547943,null,ball,,14,null,R,R,L,NYM,LAD,B,null,null,0,1,2019,0.1152,0.7068,0.5252,1.2056,null,null,null,1,5,Bot,null,null,431145,190915_002604,-4.5116,-128.7023,-6.6484,2.1283,23.4337,-23.1153,3.4408,1.5987,null,null,null,89.543,1967,6.692,566062,547943,431145,571970,666158,607461,608369,572041,641355,592626,53.8072,null,null,null,null,null,null,null,33,2,Cutter,0,0,0,0,0,0,0,0,Infield shift,Standard
CH,2019-09-14,80.5,2.3901,5.6246,Hyun-Jin Ryu,453943,547943,null,swinging_strike,,8,null,R,R,L,NYM,LAD,S,null,null,0,0,2019,1.1557,0.4158,-0.014,1.7683,null,null,null,1,5,Bot,null,null,431145,190915_002539,-7.6887,-117.2027,-2.7779,12.3035,20.4988,-27.9126,3.3629,1.5987,null,null,null,81.861,1585,7.01,566062,547943,431145,571970,666158,607461,608369,572041,641355,592626,53.4892,null,null,null,null,null,null,null,33,1,Changeup,0,0,0,0,0,0,0,0,Infield shift,Standard
FF,2019-09-14,90.8,2.2594,5.842,Hyun-Jin Ryu,429664,547943,field_out,hit_into_play,,4,"Robinson Cano grounds out, shortstop Corey Seager to first baseman Max Muncy.  ",R,L,L,NYM,LAD,X,6,ground_ball,0,0,2019,0.8867,1.063,-0.4584,2.3666,null,null,null,0,5,Bot,111.96,145.67,431145,190915_002503,-8.71,-131.9156,-5.0639,12.1898,27.0971,-18.8686,3.6489,1.7775,14,101.8,-8.8,90.994,2090,6.419,566062,547943,431145,571970,666158,607461,608369,572041,641355,592626,54.0808,0.274,0.26,0,1,0,0,2,32,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Strategic
FC,2019-09-14,88.4,2.1718,5.8329,Hyun-Jin Ryu,467092,547943,strikeout,called_strike,,9,Wilson Ramos called out on strikes.  ,R,R,L,NYM,LAD,S,2,null,2,2,2019,0.0288,0.6075,0.7757,2.1967,null,null,null,2,4,Bot,null,null,431145,190915_001525,-3.5014,-128.8201,-4.1766,0.9936,24.4781,-24.6428,3.4928,1.6243,null,null,null,89.663,2142,6.798,566062,547943,431145,571970,666158,607461,608369,572041,641355,592626,53.7018,null,null,0,1,0,0,null,28,5,Cutter,0,0,0,0,0,0,0,0,Strategic,Standard
FF,2019-09-14,92.1,2.174,5.6939,Hyun-Jin Ryu,467092,547943,null,swinging_strike,,2,null,R,R,L,NYM,LAD,S,null,null,2,1,2019,1.0761,1.0264,-0.2017,3.4228,null,null,null,2,4,Bot,null,null,431145,190915_001441,-8.5369,-133.9681,-2.2422,15.0875,28.5467,-19.2194,3.4928,1.6498,null,null,null,93.329,2093,7.006,566062,547943,431145,571970,666158,607461,608369,572041,641355,592626,53.4931,null,null,null,null,null,null,null,28,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Strategic
FC,2019-09-14,87.2,2.3004,5.7993,Hyun-Jin Ryu,467092,547943,null,called_strike,,3,null,R,R,L,NYM,LAD,S,null,null,2,0,2019,0.1003,0.544,0.6904,3.1316,null,null,null,2,4,Bot,null,null,431145,190915_001423,-4.13,-127.1891,-1.4907,1.8736,23.3542,-26.0232,3.4928,1.6243,null,null,null,88.631,2091,6.818,566062,547943,431145,571970,666158,607461,608369,572041,641355,592626,53.6814,null,null,null,null,null,null,null,28,3,Cutter,0,0,0,0,0,0,0,0,Strategic,Strategic
FF,2019-09-14,92,2.2674,5.7902,Hyun-Jin Ryu,467092,547943,null,ball,,12,null,R,R,L,NYM,LAD,B,null,null,1,0,2019,0.9318,1.0347,0.3501,4.3693,null,null,null,2,4,Bot,null,null,431145,190915_001359,-6.9241,-133.9962,-0.0695,12.7249,26.6783,-19.752,3.4668,1.6243,null,null,null,92.73,2107,6.498,566062,547943,431145,571970,666158,607461,608369,572041,641355,592626,54.0014,null,null,null,null,null,null,null,28,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Strategic
FC,2019-09-14,89.3,2.2793,5.7986,Hyun-Jin Ryu,467092,547943,null,ball,,11,null,R,R,L,NYM,LAD,B,null,null,0,0,2019,-0.0857,0.869,-1.3411,2.793,null,null,null,2,4,Bot,null,null,431145,190915_001340,-8.7623,-129.9173,-3.299,0.6112,23.6639,-21.7694,3.4928,1.6498,null,null,null,90.09,2101,6.494,566062,547943,431145,571970,666158,607461,608369,572041,641355,592626,54.0053,null,null,null,null,null,null,null,28,1,Cutter,0,0,0,0,0,0,0,0,Strategic,Strategic
FC,2019-09-14,89,2.2152,5.8969,Hyun-Jin Ryu,624413,547943,field_out,hit_into_play,,11,Pete Alonso pops out to first baseman Max Muncy in foul territory.  ,R,R,L,NYM,LAD,X,3,popup,0,1,2019,0.0161,0.8241,-0.8612,2.7587,null,null,null,1,4,Bot,138.83,178.63,431145,190915_001258,-7.5965,-129.572,-3.4753,1.566,23.5785,-22.3494,3.3629,1.5987,64,64.6,80.5,89.648,2054,6.374,566062,547943,431145,571970,666158,607461,608369,572041,641355,592626,54.1255,0,0,0,1,0,0,3,27,2,Cutter,0,0,0,0,0,0,0,0,Standard,Standard
CH,2019-09-14,80,2.5214,5.5438,Hyun-Jin Ryu,624413,547943,null,foul,,14,null,R,R,L,NYM,LAD,S,null,null,0,0,2019,1.2063,0.326,1.0218,2.1668,null,null,null,1,4,Bot,null,null,431145,190915_001237,-5.6382,-116.5856,-1.4497,12.1254,19.4438,-29.089,3.2851,1.5222,163,61.5,41.6,80.934,1511,6.593,566062,547943,431145,571970,666158,607461,608369,572041,641355,592626,53.9064,null,null,null,null,null,null,null,27,1,Changeup,0,0,0,0,0,0,0,0,Standard,Standard
FT,2019-09-14,91.5,2.2954,5.6232,Hyun-Jin Ryu,643446,547943,field_out,hit_into_play,,7,"Jeff McNeil grounds out, third baseman Matt Beaty to first baseman Max Muncy.  ",R,L,L,NYM,LAD,X,5,ground_ball,2,2,2019,1.2431,0.6507,-0.3781,1.8154,null,null,null,0,4,Bot,144.36,145.11,431145,190915_001159,-9.5194,-133.0201,-5.2342,16.8771,25.3852,-23.4669,3.4148,1.6498,5,101.5,-18.5,92.516,2026,6.701,566062,547943,431145,571970,666158,607461,608369,572041,641355,592626,53.7984,0.208,0.193,0,1,0,0,2,26,5,2-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard
FC,2019-09-14,87.1,2.2918,5.7896,Hyun-Jin Ryu,643446,547943,null,ball,,13,null,R,L,L,NYM,LAD,B,null,null,1,2,2019,-0.2415,0.2835,-1.8995,1.0038,null,null,null,0,4,Bot,null,null,431145,190915_001131,-9.5826,-126.5036,-5.9385,-0.8206,23.7564,-28.1744,3.4148,1.6243,null,null,null,87.531,2110,6.488,566062,547943,431145,571970,666158,607461,608369,572041,641355,592626,54.0118,null,null,null,null,null,null,null,26,4,Cutter,0,0,0,0,0,0,0,0,Infield shift,Standard
CH,2019-09-14,81.2,2.5402,5.6086,Hyun-Jin Ryu,643446,547943,null,foul,,8,null,R,L,L,NYM,LAD,S,null,null,1,1,2019,1.3138,0.2544,-0.1724,1.6449,null,null,null,0,4,Bot,null,null,431145,190915_001052,-8.6591,-118.1187,-2.8194,13.9895,20.2107,-29.45,3.5188,1.7009,3,72.2,-29.1,82.007,1439,6.623,566062,547943,431145,571970,666158,607461,608369,572041,641355,592626,53.876,null,null,null,null,null,null,null,26,3,Changeup,0,0,0,0,0,0,0,0,Strategic,Standard
FT,2019-09-14,90.2,2.4361,5.6902,Hyun-Jin Ryu,643446,547943,null,ball,,8,null,R,L,L,NYM,LAD,B,null,null,0,1,2019,1.2333,0.6738,-0.0759,1.8127,null,null,null,0,4,Bot,null,null,431145,190915_001030,-8.9369,-131.2037,-5.2017,16.181,25.2102,-23.455,3.4909,1.7111,null,null,null,91.016,2009,6.6,566062,547943,431145,571970,666158,607461,608369,572041,641355,592626,53.8992,null,null,null,null,null,null,null,26,2,2-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard
FT,2019-09-14,89.2,2.3275,5.7533,Hyun-Jin Ryu,643446,547943,null,called_strike,,6,null,R,L,L,NYM,LAD,S,null,null,0,0,2019,1.1027,0.7735,0.6191,2.5407,null,null,null,0,4,Bot,null,null,431145,190915_001009,-6.5633,-129.8656,-3.5639,13.9002,25.7121,-22.8245,3.5448,1.7264,null,null,null,89.824,1975,6.523,566062,547943,431145,571970,666158,607461,608369,572041,641355,592626,53.9769,null,null,null,null,null,null,null,26,1,2-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard
CH,2019-09-14,80.5,2.3237,5.664,Hyun-Jin Ryu,605204,547943,force_out,hit_into_play,,9,"J.D. Davis grounds into a force out, shortstop Corey Seager to second baseman Gavin Lux.   Amed Rosario out at 2nd.  ",R,R,L,NYM,LAD,X,6,ground_ball,1,0,2019,1.1368,0.4099,0.3462,1.8067,null,null,642708,2,3,Bot,110.32,147.65,431145,190915_000109,-6.5851,-117.1208,-2.7219,11.7352,20.4879,-28.0716,3.5708,1.6243,70,105.7,2.1,81.083,1443,6.53,566062,547943,431145,571970,666158,607461,608369,572041,641355,592626,53.9696,0.54,0.478,0,1,0,0,4,22,2,Changeup,0,0,0,0,0,0,0,0,Standard,Standard
CU,2019-09-14,72.4,1.9568,5.9945,Hyun-Jin Ryu,605204,547943,null,ball,,14,null,R,R,L,NYM,LAD,B,null,null,0,0,2019,-1.0232,-1.1738,1.2503,2.5431,null,null,642708,2,3,Bot,null,null,431145,190915_000044,0.303,-105.276,2.5189,-7.5099,18.7422,-41.4264,3.5188,1.6243,null,null,null,71.668,2641,5.876,566062,547943,431145,571970,666158,607461,608369,572041,641355,592626,54.6233,null,null,null,null,null,null,null,22,1,Curveball,0,0,0,0,0,0,0,0,Standard,Standard
CH,2019-09-14,83.9,2.2778,5.7388,Hyun-Jin Ryu,642708,547943,single,hit_into_play_no_out,,9,Amed Rosario singles on a line drive to left fielder A.  J. Pollock.  ,R,R,L,NYM,LAD,X,7,line_drive,3,2,2019,0.9872,0.4559,0.5775,1.4272,null,null,null,2,3,Bot,76.8,115.55,431145,190915_000003,-5.9086,-122.0386,-4.5155,11.041,22.5948,-26.94,3.2333,1.5222,189,81.6,13.3,84.346,1529,6.47,566062,547943,431145,571970,666158,607461,608369,572041,641355,592626,54.029,0.779,0.71,0.9,1,1,0,4,21,7,Changeup,0,0,0,0,0,0,0,0,Standard,Strategic
FC,2019-09-14,88.9,2.1289,5.8891,Hyun-Jin Ryu,642708,547943,null,ball,,13,null,R,R,L,NYM,LAD,B,null,null,2,2,2019,0.0781,0.5741,-1.7128,2.2078,null,null,null,2,3,Bot,null,null,431145,190914_235933,-9.6364,-129.2508,-4.2649,2.6866,24.0851,-25.0039,3.2851,1.599,null,null,null,89.797,2017,6.651,566062,547943,431145,571970,666158,607461,608369,572041,641355,592626,53.8481,null,null,null,null,null,null,null,21,6,Cutter,0,0,0,0,0,0,0,0,Standard,Strategic
CH,2019-09-14,79,2.4385,5.58,Hyun-Jin Ryu,642708,547943,null,ball,,14,null,R,R,L,NYM,LAD,B,null,null,1,2,2019,1.252,0.2269,1.6353,0.872,null,null,null,2,3,Bot,null,null,431145,190914_235906,-4.1541,-115.1344,-3.9872,12.0643,19.7049,-29.6131,3.311,1.6243,null,null,null,80.038,1441,6.746,566062,547943,431145,571970,666158,607461,608369,572041,641355,592626,53.7537,null,null,null,null,null,null,null,21,5,Changeup,0,0,0,0,0,0,0,0,Standard,Strategic
FF,2019-09-14,92.5,2.1922,5.8035,Hyun-Jin Ryu,642708,547943,null,foul,,11,null,R,R,L,NYM,LAD,S,null,null,1,2,2019,0.8271,1.0602,-0.5548,3.6088,null,null,null,2,3,Bot,null,null,431145,190914_235837,-8.8246,-134.5722,-2.1513,11.8744,26.5323,-18.9519,3.3889,1.6753,192,71.3,31.8,93.016,2049,6.403,566062,547943,431145,571970,666158,607461,608369,572041,641355,592626,54.0965,null,null,null,null,null,null,null,21,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
CH,2019-09-14,81.6,2.4121,5.5835,Hyun-Jin Ryu,642708,547943,null,foul,,14,null,R,R,L,NYM,LAD,S,null,null,1,1,2019,1.2053,0.2306,0.4676,0.8648,null,null,null,2,3,Bot,null,null,431145,190914_235807,-6.7683,-118.7001,-4.4928,12.8249,23.0694,-29.2994,3.3482,1.5987,null,null,null,82.104,1571,6.681,566062,547943,431145,571970,666158,607461,608369,572041,641355,592626,53.818,null,null,null,null,null,null,null,21,3,Changeup,0,0,0,0,0,0,0,0,Standard,Standard
FF,2019-09-14,91.7,2.1431,5.895,Hyun-Jin Ryu,642708,547943,null,ball,,4,null,R,R,L,NYM,LAD,B,null,null,0,1,2019,0.9168,1.1278,-0.7424,2.7141,null,null,null,2,3,Bot,null,null,431145,190914_235745,-9.4152,-133.3762,-4.7309,13.121,27.4879,-17.6239,3.3889,1.6498,null,null,null,92.817,2072,6.885,566062,547943,431145,571970,666158,607461,608369,572041,641355,592626,53.6147,null,null,null,null,null,null,null,21,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FF,2019-09-14,92.5,2.0935,5.8236,Hyun-Jin Ryu,642708,547943,null,foul,,4,null,R,R,L,NYM,LAD,S,null,null,0,0,2019,0.9321,1.2429,-0.2864,2.2572,null,null,null,2,3,Bot,null,null,431145,190914_235721,-8.1721,-134.5181,-6.0963,13.1324,26.7782,-15.8006,3.4148,1.7264,191,68.3,63.7,93.376,2129,6.657,566062,547943,431145,571970,666158,607461,608369,572041,641355,592626,53.8425,null,null,null,null,null,null,null,21,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FF,2019-09-14,93.2,2.1947,5.7743,Hyun-Jin Ryu,594798,547943,field_out,hit_into_play,,6,"Jacob deGrom grounds out, second baseman Gavin Lux to first baseman Max Muncy.  ",R,L,L,NYM,LAD,X,4,ground_ball,0,0,2019,0.9078,1.0498,0.7099,2.9417,null,null,null,1,3,Bot,144.36,144.09,431145,190914_235647,-5.8298,-135.6487,-3.8622,12.4922,28.2741,-18.5288,3.675,1.8543,89,86.6,5.3,93.645,2174,6.435,566062,547943,431145,571970,666158,607461,608369,572041,641355,592626,54.0649,0.471,0.435,0,1,0,0,4,20,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
CH,2019-09-14,80,2.4458,5.6562,Hyun-Jin Ryu,501571,547943,strikeout,swinging_strike,,14,Juan Lagares strikes out swinging.  ,R,R,L,NYM,LAD,S,2,null,2,2,2019,1.408,0.4823,2.1276,2.5004,null,null,null,0,3,Bot,null,null,431145,190914_235612,-3.4234,-116.5762,-1.162,13.6192,22.9036,-27.7169,3.4928,1.752,null,null,null,80.561,1629,6.699,566062,547943,431145,571970,666158,607461,608369,572041,641355,592626,53.8007,null,null,0,1,0,0,null,19,5,Changeup,0,0,0,0,0,0,0,0,Standard,Standard
FC,2019-09-14,87.3,2.2753,5.8921,Hyun-Jin Ryu,501571,547943,null,ball,,14,null,R,R,L,NYM,LAD,B,null,null,1,2,2019,-0.1975,0.2967,1.06,2.3387,null,null,null,0,3,Bot,null,null,431145,190914_235546,-2.5167,-127.1425,-3.0672,-1.6785,23.3697,-28.5964,3.4928,1.6753,null,null,null,87.487,2100,6.129,566062,547943,431145,571970,666158,607461,608369,572041,641355,592626,54.37,null,null,null,null,null,null,null,19,4,Cutter,0,0,0,0,0,0,0,0,Standard,Standard
FF,2019-09-14,91.2,2.267,5.8164,Hyun-Jin Ryu,501571,547943,null,foul,,2,null,R,R,L,NYM,LAD,S,null,null,1,1,2019,0.9826,1.1075,-0.0281,3.1816,null,null,null,0,3,Bot,null,null,431145,190914_235515,-7.973,-132.6569,-3.1518,13.4707,28.9335,-18.4638,3.5188,1.8031,null,null,null,91.808,2106,6.721,566062,547943,431145,571970,666158,607461,608369,572041,641355,592626,53.7782,null,null,null,null,null,null,null,19,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FC,2019-09-14,86.4,2.223,5.9017,Hyun-Jin Ryu,501571,547943,null,ball,,13,null,R,R,L,NYM,LAD,B,null,null,0,1,2019,0.0223,0.7823,-1.545,0.7241,null,null,null,0,3,Bot,null,null,431145,190914_235459,-9.0401,-125.4627,-7.7832,1.8179,21.9011,-22.5981,3.5448,1.7775,null,null,null,87.068,2072,6.522,566062,547943,431145,571970,666158,607461,608369,572041,641355,592626,53.9773,null,null,null,null,null,null,null,19,2,Cutter,0,0,0,0,0,0,0,0,Standard,Standard
FF,2019-09-14,89.8,2.307,5.8864,Hyun-Jin Ryu,501571,547943,null,called_strike,,8,null,R,R,L,NYM,LAD,S,null,null,0,0,2019,0.8695,1.2315,-0.1025,2.1634,null,null,null,0,3,Bot,null,null,431145,190914_235439,-7.8385,-130.6015,-5.902,11.5871,25.5859,-16.9741,3.4928,1.7775,null,null,null,90.347,2039,6.497,566062,547943,431145,571970,666158,607461,608369,572041,641355,592626,54.0023,null,null,null,null,null,null,null,19,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard
CH,2019-09-14,81.1,2.3601,5.6645,Hyun-Jin Ryu,453943,547943,field_out,hit_into_play,,6,Todd Frazier lines out sharply to left fielder A.  J. Pollock.  ,R,R,L,NYM,LAD,X,7,line_drive,3,1,2019,1.2302,0.4855,0.4419,2.5014,null,null,429664,2,2,Bot,53.41,80.91,431145,190914_234552,-6.7667,-118.0844,-1.4157,13.009,22.3841,-27.464,3.3759,1.6115,326,107.7,15.3,82.051,1423,6.886,566062,547943,431145,571970,666158,607461,608369,572041,641355,592626,53.6138,0.671,0.799,0,1,0,0,5,15,5,Changeup,0,0,0,0,0,0,0,0,Infield shift,Standard
FF,2019-09-14,91.2,2.126,5.8255,Hyun-Jin Ryu,453943,547943,null,ball,,11,null,R,R,L,NYM,LAD,B,null,null,2,1,2019,0.9651,1.1813,-0.9944,2.8677,null,null,429664,2,2,Bot,null,null,431145,190914_234526,-10.0178,-132.5746,-4.1582,13.6087,27.0195,-17.3537,3.3759,1.6115,null,null,null,92.006,2093,6.724,566062,547943,431145,571970,666158,607461,608369,572041,641355,592626,53.7757,null,null,null,null,null,null,null,15,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard
FF,2019-09-14,90.4,2.1505,5.7972,Hyun-Jin Ryu,453943,547943,null,called_strike,,11,null,R,R,L,NYM,LAD,S,null,null,2,0,2019,0.9381,1.194,-0.8302,2.8301,null,null,429664,2,2,Bot,null,null,431145,190914_234503,-9.5443,-131.4465,-4.0685,13.0491,27.4408,-17.4405,3.3967,1.6064,null,null,null,91.234,2095,6.801,566062,547943,431145,571970,666158,607461,608369,572041,641355,592626,53.6985,null,null,null,null,null,null,null,15,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard
CH,2019-09-14,80.4,2.5177,5.6896,Hyun-Jin Ryu,453943,547943,null,ball,,12,null,R,R,L,NYM,LAD,B,null,null,1,0,2019,1.46,0.6641,1.8995,3.0516,null,null,429664,2,2,Bot,null,null,431145,190914_234441,-4.2274,-117.1347,-0.4594,14.4433,22.1358,-26.0727,3.4226,1.6319,null,null,null,81.235,1473,6.792,566062,547943,431145,571970,666158,607461,608369,572041,641355,592626,53.707,null,null,null,null,null,null,null,15,2,Changeup,0,0,0,0,0,0,0,0,Infield shift,Standard
CH,2019-09-14,79.4,2.4742,5.6956,Hyun-Jin Ryu,453943,547943,null,ball,,12,null,R,R,L,NYM,LAD,B,null,null,0,0,2019,1.3076,0.5641,1.8213,2.5524,null,null,429664,2,2,Bot,null,null,431145,190914_234421,-3.946,-115.633,-1.1999,12.6177,21.6115,-27.0201,3.4486,1.5809,null,null,null,80.091,1484,6.727,566062,547943,431145,571970,666158,607461,608369,572041,641355,592626,53.7728,null,null,null,null,null,null,null,15,1,Changeup,0,0,0,0,0,0,0,0,Infield shift,Standard
FF,2019-09-14,91.3,2.0197,5.8251,Hyun-Jin Ryu,429664,547943,single,hit_into_play_no_out,,13,Robinson Cano singles on a line drive to left fielder A.  J. Pollock.  ,R,L,L,NYM,LAD,X,7,line_drive,0,0,2019,0.9949,1.0894,-0.8534,2.385,null,null,null,2,2,Bot,76.65,93.14,431145,190914_234341,-9.4289,-132.6929,-5.1602,13.8248,27.4446,-18.3001,3.7088,1.7596,278,99.7,11.9,91.8,2015,6.582,566062,547943,431145,571970,666158,607461,608369,572041,641355,592626,53.9172,0.892,0.864,0.9,1,1,0,4,14,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Strategic
CU,2019-09-14,75.7,1.7723,6.0267,Hyun-Jin Ryu,467092,547943,field_out,hit_into_play,,8,"Wilson Ramos grounds out, pitcher Hyun-Jin Ryu to first baseman Max Muncy.  ",R,R,L,NYM,LAD,X,1,ground_ball,1,2,2019,-1.2263,-1.2606,-0.0037,2.2103,null,null,null,1,2,Bot,133.18,178.13,431145,190914_234238,-1.5485,-109.9941,1.3999,-9.3528,21.574,-42.6491,3.4746,1.6574,13,107.8,-8.5,74.475,2694,5.703,566062,547943,431145,571970,666158,607461,608369,572041,641355,592626,54.7966,0.35,0.308,0,1,0,0,2,13,4,Curveball,0,0,0,0,0,0,0,0,Standard,Standard
FT,2019-09-14,92.4,2.3481,5.7306,Hyun-Jin Ryu,467092,547943,null,ball,,12,null,R,R,L,NYM,LAD,B,null,null,0,2,2019,1.1815,1.0626,0.7625,4.2634,null,null,null,1,2,Bot,null,null,431145,190914_234218,-6.6073,-134.4297,-0.2453,15.7253,28.3145,-19.4422,3.4746,1.6574,null,null,null,92.529,2187,6.313,566062,547943,431145,571970,666158,607461,608369,572041,641355,592626,54.186,null,null,null,null,null,null,null,13,3,2-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
CH,2019-09-14,80.8,2.454,5.6855,Hyun-Jin Ryu,467092,547943,null,swinging_strike,,12,null,R,R,L,NYM,LAD,S,null,null,0,1,2019,1.2589,0.3004,1.6678,2.5662,null,null,null,1,2,Bot,null,null,431145,190914_234157,-4.2001,-117.7774,-0.9702,12.6273,19.9487,-29.3452,3.4486,1.5554,null,null,null,81.772,1405,6.611,566062,547943,431145,571970,666158,607461,608369,572041,641355,592626,53.8887,null,null,null,null,null,null,null,13,2,Changeup,0,0,0,0,0,0,0,0,Standard,Standard
CU,2019-09-14,72.7,2.2309,5.9632,Hyun-Jin Ryu,467092,547943,null,called_strike,,12,null,R,R,L,NYM,LAD,S,null,null,0,0,2019,-1.0747,-0.7157,0.8538,2.6145,null,null,null,1,2,Bot,null,null,431145,190914_234142,-0.9413,-105.7735,1.8696,-7.7882,18.0455,-38.0225,3.4486,1.5809,null,null,null,72.219,2552,5.931,566062,547943,431145,571970,666158,607461,608369,572041,641355,592626,54.5689,null,null,null,null,null,null,null,13,1,Curveball,0,0,0,0,0,0,0,0,Strategic,Standard
CH,2019-09-14,81.2,2.4242,5.7967,Hyun-Jin Ryu,624413,547943,field_out,hit_into_play,,14,"Pete Alonso grounds out, shortstop Corey Seager to first baseman Max Muncy.  ",R,R,L,NYM,LAD,X,6,ground_ball,3,2,2019,1.2681,0.2836,1.3511,2.1666,null,null,null,0,2,Bot,107.78,145.62,431145,190914_234102,-4.946,-118.2799,-2.1391,13.089,21.1253,-29.2347,3.4746,1.6319,58,85.1,2.6,82.466,1420,6.938,566062,547943,431145,571970,666158,607461,608369,572041,641355,592626,53.5615,0.35,0.323,0,1,0,0,2,12,6,Changeup,0,0,0,0,0,0,0,0,Standard,Standard
CH,2019-09-14,80.6,2.2893,5.6868,Hyun-Jin Ryu,624413,547943,null,swinging_strike,,5,null,R,R,L,NYM,LAD,S,null,null,3,1,2019,1.089,0.35,-0.1601,2.3529,null,null,null,0,2,Bot,null,null,431145,190914_234038,-7.6449,-117.3313,-1.5271,11.6088,19.0243,-28.7525,3.2929,1.549,null,null,null,82.042,1402,6.919,566062,547943,431145,571970,666158,607461,608369,572041,641355,592626,53.5802,null,null,null,null,null,null,null,12,5,Changeup,0,0,0,0,0,0,0,0,Standard,Standard
FF,2019-09-14,91.9,2.1456,5.9011,Hyun-Jin Ryu,624413,547943,null,ball,,11,null,R,R,L,NYM,LAD,B,null,null,2,1,2019,0.7947,1.2794,-1.7324,2.9333,null,null,null,0,2,Bot,null,null,431145,190914_234020,-11.5282,-133.3547,-4.4465,11.824,26.3947,-16.1282,3.3707,1.5554,null,null,null,92.074,2161,6.37,566062,547943,431145,571970,666158,607461,608369,572041,641355,592626,54.1298,null,null,null,null,null,null,null,12,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FF,2019-09-14,90.7,2.1995,5.8794,Hyun-Jin Ryu,624413,547943,null,called_strike,,2,null,R,R,L,NYM,LAD,S,null,null,2,0,2019,0.8431,1.1,-0.1766,2.9502,null,null,null,0,2,Bot,null,null,431145,190914_234003,-7.7403,-131.9955,-3.8354,11.3431,23.6075,-18.6762,3.3707,1.6064,null,null,null,91.344,2053,6.318,566062,547943,431145,571970,666158,607461,608369,572041,641355,592626,54.181,null,null,null,null,null,null,null,12,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FF,2019-09-14,89.7,2.0106,5.976,Hyun-Jin Ryu,624413,547943,null,ball,,4,null,R,R,L,NYM,LAD,B,null,null,1,0,2019,0.7289,1.1174,-0.7766,2.562,null,null,null,0,2,Bot,null,null,431145,190914_233943,-8.42,-130.4225,-4.8932,9.8649,22.4624,-18.6096,3.343,1.5798,null,null,null,90.306,2089,6.302,566062,547943,431145,571970,666158,607461,608369,572041,641355,592626,54.1971,null,null,null,null,null,null,null,12,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FF,2019-09-14,89.7,2.1982,5.9677,Hyun-Jin Ryu,624413,547943,null,ball,,11,null,R,R,L,NYM,LAD,B,null,null,0,0,2019,0.7521,1.2372,-0.6456,3.7156,null,null,null,0,2,Bot,null,null,431145,190914_233929,-8.6062,-130.4298,-2.2479,10.2158,23.7659,-17.7277,3.4746,1.6319,null,null,null,90.112,2044,6.285,566062,547943,431145,571970,666158,607461,608369,572041,641355,592626,54.2141,null,null,null,null,null,null,null,12,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
CH,2019-09-14,80.7,2.4042,5.6337,Hyun-Jin Ryu,643446,547943,field_out,hit_into_play,,13,Jeff McNeil flies out to right fielder Joc Pederson.  ,R,L,L,NYM,LAD,X,9,fly_ball,0,2,2019,1.0412,0.3616,-0.113,1.2652,null,null,null,2,1,Bot,145.35,97.28,431145,190914_232452,-7.6612,-117.2662,-3.7431,11.1997,22.7979,-28.2746,3.4876,1.6957,247,82.8,48,81.141,1441,6.73,566062,547943,431145,571970,666158,607461,608369,572041,641355,592626,53.7697,0.018,0.012,0,1,0,0,3,6,4,Changeup,0,0,0,0,0,0,0,0,Infield shift,Standard
